num,base,name,KPOINTS,traning_data,E-opt,TM,period,atomic_number,atomic_radius,atomic_volume,atomic_weight,covalent_radius_pyykko,density,dipole_polarizability,electronegativity,en_allen,group_id,mendeleev_number,pettifor_number,vdw_radius,d_center,valence_ele,all_atom,path_atom,modifications_ring,modifications_chain,N_number_chain,Conjugate_structure
922,Pc-unsym-8N-substitute,Hf@Pc-unsym-8N-substitute,3,,-253.0104591,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,29,7,none,none,4,Pc
923,Pc-unsym-8N-substitute,Ta@Pc-unsym-8N-substitute,3,,-253.5040105,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,29,7,none,none,4,Pc
924,Pc-unsym-8N-substitute,W@Pc-unsym-8N-substitute,3,,-253.4254214,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,29,7,none,none,4,Pc
925,Pc-unsym-8N-substitute,Re@Pc-unsym-8N-substitute,3,,-252.8996695,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,29,7,none,none,4,Pc
926,Pc-unsym-8N-substitute,Os@Pc-unsym-8N-substitute,3,,-251.7600184,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,29,7,none,none,4,Pc
927,Pc-unsym-8N-substitute,Ir@Pc-unsym-8N-substitute,3,,-250.7119578,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,29,7,none,none,4,Pc
928,Pc-unsym-8N-substitute,Pt@Pc-unsym-8N-substitute,3,,-249.1697176,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,29,7,none,none,4,Pc
929,Pc-unsym-8N-substitute,Au@Pc-unsym-8N-substitute,3,,-243.9603483,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,29,7,none,none,4,Pc
930,Pc-unsym-8N-substitute,Hg@Pc-unsym-8N-substitute,3,,-239.481325,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,29,7,none,none,4,Pc
931,Pc-unsym-N-substitute,Sc@Pc-unsym-N-substitute,3,,-261.0837913,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,33,7,none,none,2,Pc
932,Pc-unsym-N-substitute,Ti@Pc-unsym-N-substitute,3,,-261.6311764,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,33,7,none,none,2,Pc
933,Pc-unsym-N-substitute,V@Pc-unsym-N-substitute,3,,-262.1707504,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,33,7,none,none,2,Pc
934,Pc-unsym-N-substitute,Cr@Pc-unsym-N-substitute,3,,-263.0838951,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,33,7,none,none,2,Pc
935,Pc-unsym-N-substitute,Mn@Pc-unsym-N-substitute,3,,-262.4413836,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,33,7,none,none,2,Pc
936,Pc-unsym-N-substitute,Fe@Pc-unsym-N-substitute,3,,-261.0144588,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,33,7,none,none,2,Pc
937,Pc-unsym-N-substitute,Co@Pc-unsym-N-substitute,3,,-259.7447728,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,33,7,none,none,2,Pc
938,Pc-unsym-N-substitute,Ni@Pc-unsym-N-substitute,3,,-258.5721412,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,33,7,none,none,2,Pc
939,Pc-unsym-N-substitute,Cu@Pc-unsym-N-substitute,3,,-255.7867927,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,33,7,none,none,2,Pc
940,Pc-unsym-N-substitute,Zn@Pc-unsym-N-substitute,3,,-253.9888586,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,33,7,none,none,2,Pc
941,Pc-unsym-N-substitute,Y@Pc-unsym-N-substitute,3,,-261.0528011,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,33,7,none,none,2,Pc
942,Pc-unsym-N-substitute,Zr@Pc-unsym-N-substitute,3,,-261.7700342,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,33,7,none,none,2,Pc
943,Pc-unsym-N-substitute,Nb@Pc-unsym-N-substitute,3,,-262.0338507,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,33,7,none,none,2,Pc
944,Pc-unsym-N-substitute,Mo@Pc-unsym-N-substitute,3,,-262.2379903,Mo,5,42,145,9.4,95.95,138,10.2,87,2.16,8.71,6,52,55,217,1.54,6,33,7,none,none,2,Pc
945,Pc-unsym-N-substitute,Tc@Pc-unsym-N-substitute,3,,-261.8638747,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,33,7,none,none,2,Pc
946,Pc-unsym-N-substitute,Ru@Pc-unsym-N-substitute,3,,-260.7147676,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,33,7,none,none,2,Pc
947,Pc-unsym-N-substitute,Rh@Pc-unsym-N-substitute,3,,-259.6331734,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,33,7,none,none,2,Pc
948,Pc-unsym-N-substitute,Pd@Pc-unsym-N-substitute,3,,-258.1586153,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,33,7,none,none,2,Pc
949,Pc-unsym-N-substitute,Ag@Pc-unsym-N-substitute,3,,-253.2802361,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,33,7,none,none,2,Pc
950,Pc-unsym-N-substitute,Cd@Pc-unsym-N-substitute,3,,-252.0160007,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,33,7,none,none,2,Pc
951,Pc-unsym-N-substitute,Lu@Pc-unsym-N-substitute,3,,-259.1931449,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,33,7,none,none,2,Pc
952,Pc-unsym-N-substitute,Hf@Pc-unsym-N-substitute,3,,-263.3180978,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,33,7,none,none,2,Pc
953,Pc-unsym-N-substitute,Ta@Pc-unsym-N-substitute,3,,-263.7400652,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,33,7,none,none,2,Pc
954,Pc-unsym-N-substitute,W@Pc-unsym-N-substitute,3,,-263.7176838,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,33,7,none,none,2,Pc
955,Pc-unsym-N-substitute,Re@Pc-unsym-N-substitute,3,,-263.1686996,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,33,7,none,none,2,Pc
956,Pc-unsym-N-substitute,Os@Pc-unsym-N-substitute,3,,-262.0357719,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,33,7,none,none,2,Pc
957,Pc-unsym-N-substitute,Ir@Pc-unsym-N-substitute,3,,-261.0526376,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,33,7,none,none,2,Pc
958,Pc-unsym-N-substitute,Pt@Pc-unsym-N-substitute,3,,-259.5053572,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,33,7,none,none,2,Pc
959,Pc-unsym-N-substitute,Au@Pc-unsym-N-substitute,3,,-254.2945183,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,33,7,none,none,2,Pc
960,Pc-unsym-N-substitute,Hg@Pc-unsym-N-substitute,3,,-249.7921421,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,33,7,none,none,2,Pc
961,Pyc-N-substitute,Sc@Pyc-N-substitute,3,,-618.9894981,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,77,13,none,none,8,Pc
962,Pyc-N-substitute,Ti@Pyc-N-substitute,3,,-619.6660665,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,77,13,none,none,8,Pc
963,Pyc-N-substitute,V@Pyc-N-substitute,3,,-620.1436674,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,77,13,none,none,8,Pc
964,Pyc-N-substitute,Cr@Pyc-N-substitute,3,,-621.120446,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,77,13,none,none,8,Pc
965,Pyc-N-substitute,Mn@Pyc-N-substitute,3,,-620.3680978,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,77,13,none,none,8,Pc
966,Pyc-N-substitute,Fe@Pyc-N-substitute,3,,-619.0078345,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,77,13,none,none,8,Pc
967,Pyc-N-substitute,Co@Pyc-N-substitute,3,,-617.732793,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,77,13,none,none,8,Pc
968,Pyc-N-substitute,Ni@Pyc-N-substitute,3,,-616.5594696,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,77,13,none,none,8,Pc
969,Pyc-N-substitute,Cu@Pyc-N-substitute,3,,-613.7891722,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,77,13,none,none,8,Pc
970,Pyc-N-substitute,Zn@Pyc-N-substitute,3,,-611.9997843,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,77,13,none,none,8,Pc
971,Pyc-N-substitute,Y@Pyc-N-substitute,3,,-618.9925307,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,77,13,none,none,8,Pc
972,Pyc-N-substitute,Zr@Pyc-N-substitute,3,,-619.7713848,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,77,13,none,none,8,Pc
973,Pyc-N-substitute,Nb@Pyc-N-substitute,3,,-620.0491112,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,77,13,none,none,8,Pc
974,Pyc-N-substitute,Mo@Pyc-N-substitute,3,,-620.3642644,Mo,5,42,145,9.4,95.95,138,10.2,87,2.16,8.71,6,52,55,217,1.54,6,77,13,none,none,8,Pc
975,Pyc-N-substitute,Tc@Pyc-N-substitute,3,,-619.8677677,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,77,13,none,none,8,Pc
976,Pyc-N-substitute,Ru@Pyc-N-substitute,3,,-618.7090726,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,77,13,none,none,8,Pc
977,Pyc-N-substitute,Rh@Pyc-N-substitute,3,,-617.590654,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,77,13,none,none,8,Pc
978,Pyc-N-substitute,Pd@Pyc-N-substitute,3,,-616.1870555,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,77,13,none,none,8,Pc
979,Pyc-N-substitute,Ag@Pyc-N-substitute,3,,-611.3478052,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,77,13,none,none,8,Pc
980,Pyc-N-substitute,Cd@Pyc-N-substitute,3,,-610.0806949,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,77,13,none,none,8,Pc
981,Pyc-N-substitute,Lu@Pyc-N-substitute,3,,-617.1023905,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,77,13,none,none,8,Pc
982,Pyc-N-substitute,Hf@Pyc-N-substitute,3,,-621.2351096,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,77,13,none,none,8,Pc
983,Pyc-N-substitute,Ta@Pyc-N-substitute,3,,-621.7222118,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,77,13,none,none,8,Pc
984,Pyc-N-substitute,W@Pyc-N-substitute,3,,-621.8118369,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,77,13,none,none,8,Pc
985,Pyc-N-substitute,Re@Pyc-N-substitute,3,,-621.1684113,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,77,13,none,none,8,Pc
986,Pyc-N-substitute,Os@Pyc-N-substitute,3,,-620.0343939,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,77,13,none,none,8,Pc
987,Pyc-N-substitute,Ir@Pyc-N-substitute,3,,-619.0288991,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,77,13,none,none,8,Pc
988,Pyc-N-substitute,Pt@Pyc-N-substitute,3,,-617.5446672,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,77,13,none,none,8,Pc
989,Pyc-N-substitute,Au@Pyc-N-substitute,3,,-612.1590351,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,77,13,none,none,8,Pc
990,Pyc-N-substitute,Hg@Pyc-N-substitute,3,,-607.864063,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,77,13,none,none,8,Pc
991,zhangzhexian,Sc@zhangzhexian,3,,-270.3750484,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,33,7,none,none,4,Pp
992,zhangzhexian,Ti@zhangzhexian,3,,-270.8345232,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,33,7,none,none,4,Pp
993,zhangzhexian,V@zhangzhexian,3,,-271.3507172,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,33,7,none,none,4,Pp
994,zhangzhexian,Cr@zhangzhexian,3,,-272.223586,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,33,7,none,none,4,Pp
995,zhangzhexian,Mn@zhangzhexian,3,,-271.3041882,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,33,7,none,none,4,Pp
996,zhangzhexian,Fe@zhangzhexian,3,,-269.7962524,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,33,7,none,none,4,Pp
997,zhangzhexian,Co@zhangzhexian,3,,-268.4847474,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,33,7,none,none,4,Pp
998,zhangzhexian,Ni@zhangzhexian,3,,-267.2266827,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,33,7,none,none,4,Pp
999,zhangzhexian,Cu@zhangzhexian,3,,-264.850777,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,33,7,none,none,4,Pp
1000,zhangzhexian,Zn@zhangzhexian,3,,-263.3458462,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,33,7,none,none,4,Pp
1001,zhangzhexian,Y@zhangzhexian,3,,-270.4075497,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,33,7,none,none,4,Pp
1002,zhangzhexian,Zr@zhangzhexian,3,,-270.9556574,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,33,7,none,none,4,Pp
1003,zhangzhexian,Nb@zhangzhexian,3,,-271.3423064,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,33,7,none,none,4,Pp
1004,zhangzhexian,Mo@zhangzhexian,3,,-271.7267049,Mo,5,42,145,9.4,95.95,138,10.2,87,2.16,8.71,6,52,55,217,1.54,6,33,7,none,none,4,Pp
1005,zhangzhexian,Tc@zhangzhexian,3,,-271.0985855,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,33,7,none,none,4,Pp
1006,zhangzhexian,Ru@zhangzhexian,3,,-269.9361025,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,33,7,none,none,4,Pp
1007,zhangzhexian,Rh@zhangzhexian,3,,-268.7222872,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,33,7,none,none,4,Pp
1008,zhangzhexian,Pd@zhangzhexian,3,,-267.2919759,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,33,7,none,none,4,Pp
1009,zhangzhexian,Ag@zhangzhexian,3,,-262.9554661,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,33,7,none,none,4,Pp
1010,zhangzhexian,Cd@zhangzhexian,3,,-262.0170833,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,33,7,none,none,4,Pp
1011,zhangzhexian,Lu@zhangzhexian,3,,-268.4909475,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,33,7,none,none,4,Pp
1012,zhangzhexian,Hf@zhangzhexian,3,,-272.5604965,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,33,7,none,none,4,Pp
1013,zhangzhexian,Ta@zhangzhexian,3,,-272.9746428,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,33,7,none,none,4,Pp
1014,zhangzhexian,W@zhangzhexian,3,,-273.058716,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,33,7,none,none,4,Pp
1015,zhangzhexian,Re@zhangzhexian,3,,-272.3887609,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,33,7,none,none,4,Pp
1016,zhangzhexian,Os@zhangzhexian,3,,-271.2141795,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,33,7,none,none,4,Pp
1017,zhangzhexian,Ir@zhangzhexian,3,,-270.1419312,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,33,7,none,none,4,Pp
1018,zhangzhexian,Pt@zhangzhexian,3,,-268.6669354,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,33,7,none,none,4,Pp
1019,zhangzhexian,Au@zhangzhexian,3,,-263.3814471,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,33,7,none,none,4,Pp
1020,zhangzhexian,Hg@zhangzhexian,3,,-259.8759399,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,33,7,none,none,4,Pp
1021,wangxiaolin,Sc@wangxiaolin,3,,-358.3062066,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,45,9,none,none,0,Pc
1022,wangxiaolin,Ti@wangxiaolin,3,,-358.6683882,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,45,9,none,none,0,Pc
1023,wangxiaolin,V@wangxiaolin,3,,-359.4077425,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,45,9,none,none,0,Pc
1024,wangxiaolin,Cr@wangxiaolin,3,,-360.4407564,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,45,9,none,none,0,Pc
1025,wangxiaolin,Mn@wangxiaolin,3,,-359.7484433,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,45,9,none,none,0,Pc
1026,wangxiaolin,Fe@wangxiaolin,3,,-358.3871634,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,45,9,none,none,0,Pc
1027,wangxiaolin,Co@wangxiaolin,3,,-357.2667561,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,45,9,none,none,0,Pc
1028,wangxiaolin,Ni@wangxiaolin,3,,-355.9464852,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,45,9,none,none,0,Pc
1029,wangxiaolin,Cu@wangxiaolin,3,,-353.1696473,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,45,9,none,none,0,Pc
1030,wangxiaolin,Zn@wangxiaolin,3,,-351.3771903,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,45,9,none,none,0,Pc
1031,wangxiaolin,Y@wangxiaolin,3,,-356.9073316,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,45,9,none,none,0,Pc
1032,wangxiaolin,Zr@wangxiaolin,3,,-358.5168949,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,45,9,none,none,0,Pc
1033,wangxiaolin,Nb@wangxiaolin,3,,-358.8780247,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,45,9,none,none,0,Pc
1034,wangxiaolin,Mo@wangxiaolin,3,,-359.5277523,Mo,5,42,145,9.4,95.95,138,10.2,87,2.16,8.71,6,52,55,217,1.54,6,45,9,none,none,0,Pc
1035,wangxiaolin,Tc@wangxiaolin,3,,-359.1967043,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,45,9,none,none,0,Pc
1036,wangxiaolin,Ru@wangxiaolin,3,,-358.1521801,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,45,9,none,none,0,Pc
1037,wangxiaolin,Rh@wangxiaolin,3,,-357.288061,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,45,9,none,none,0,Pc
1038,wangxiaolin,Pd@wangxiaolin,3,,-355.547802,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,45,9,none,none,0,Pc
1039,wangxiaolin,Ag@wangxiaolin,3,,-350.6660945,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,45,9,none,none,0,Pc
1040,wangxiaolin,Cd@wangxiaolin,3,,-349.3396991,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,45,9,none,none,0,Pc
1041,wangxiaolin,Lu@wangxiaolin,3,,-356.4754865,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,45,9,none,none,0,Pc
1042,wangxiaolin,Hf@wangxiaolin,3,,-360.6138671,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,45,9,none,none,0,Pc
1043,wangxiaolin,Ta@wangxiaolin,3,,-360.9449306,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,45,9,none,none,0,Pc
1044,wangxiaolin,W@wangxiaolin,3,,-361.0642317,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,45,9,none,none,0,Pc
1045,wangxiaolin,Re@wangxiaolin,3,,-360.4776642,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,45,9,none,none,0,Pc
1046,wangxiaolin,Os@wangxiaolin,3,,-359.4403895,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,45,9,none,none,0,Pc
1047,wangxiaolin,Ir@wangxiaolin,3,,-358.624061,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,45,9,none,none,0,Pc
1048,wangxiaolin,Pt@wangxiaolin,3,,-356.8918474,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,45,9,none,none,0,Pc
1049,wangxiaolin,Au@wangxiaolin,3,,-351.6165892,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,45,9,none,none,0,Pc
1050,wangxiaolin,Hg@wangxiaolin,3,,-347.1909759,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,45,9,none,none,0,Pc
1051,Tap,Sc@Tap,4,,-145.3971267,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,17,4,none,none,0,Pc
1052,Tap,Ti@Tap,4,,-145.6242526,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,17,4,none,none,0,Pc
1053,Tap,V@Tap,4,,-146.1525497,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,17,4,none,none,0,Pc
1054,Tap,Cr@Tap,4,,-146.8554204,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,17,4,none,none,0,Pc
1055,Tap,Mn@Tap,4,,-145.7575046,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,17,4,none,none,0,Pc
1056,Tap,Fe@Tap,4,,-144.4008762,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,17,4,none,none,0,Pc
1057,Tap,Co@Tap,4,,-143.1321709,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,17,4,none,none,0,Pc
1058,Tap,Ni@Tap,4,,-141.69505,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,17,4,none,none,0,Pc
1059,Tap,Cu@Tap,4,,-139.6737228,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,17,4,none,none,0,Pc
1060,Tap,Zn@Tap,4,,-138.0247551,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,17,4,none,none,0,Pc
1061,Tap,Y@Tap,4,,-145.4774293,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,17,4,none,none,0,Pc
